,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81
APA,2.4937244240231715,2.2681081766939566,2.082150401705104,5.088084796481576,-0.5278913140882966,4.288143472809213,-1.1773808879125816,-2.445589131852522,-2.3965273263834512,0.7373131037025122,-1.8829295430572022,-0.502915706476469,-1.9756608908998183,-1.0139189278896472,-0.4382313551347575,0.30402284284400677,-0.3718808306739709,0.4620979574894258,-2.3264638273545555,-0.7538676414593647,2.479515030199095,-1.4829724702338232,2.6360122633580887,1.0750961929600085,3.6305363994647335,2.5845953293911803,-0.3410378328437362,1.6963671175167927,-0.4698426747219175,0.5665554524431932,-0.6986233472339873,-1.9775705524798284,-0.06685154977329939,0.9129477551738695,3.578461031726365,1.6741731067900614,-2.4004864646150526,-1.8543319844981696,-0.6953041542096035,-1.1981153138099505,-0.5520215360315621,-1.3827211145012648,-5.1240276545807095,-0.12248748411478835,-0.354968589825299,1.8650045687783776,-2.23286646343676,-0.3081090685559602,1.8769645606470333,-0.06043522221443357,0.5523145564939987,-1.3716449084519085,-1.659518968947237,0.3630452537766443,0.35195391858737307,-0.22597528139585785,1.4467977169399615,1.1303655672860373,1.595207757273911,1.3524874148492478,0.602673050160679,-1.0980985603210263,-0.6628580829418224,-0.530399621368809,0.2812633361994859,-2.8360868116355946,-1.905202092898479,1.7518903949392135,0.6769968907253333,-0.21306426720448501,-1.4856842601425795,-0.4889690906884806,-1.0706960892815867,2.383563030462801,0.23953593221111857,2.0222098909286865,-1.507864823003889,-0.7029624954497893,-0.3390099072559107,-0.049598570815729714,-0.12285357214486105
APD,-0.4544387535573104,-0.30966154201363916,-0.31689168367518544,0.32028899158035445,-0.07905646430753144,0.18062100952377041,0.5534974776135753,0.1300066793665487,0.8036218859042351,0.004881117237268993,-0.1117724175733251,0.28789821167909524,0.8716630305852847,-0.3243956617788784,-1.42112098794454,0.4930479573997134,-1.2604088742852595,-0.373521715706508,-0.14283108580458356,0.13931186918234698,0.6126351691390863,0.22692845934939473,0.10238897395603369,0.08903736795105532,-0.47817355334499895,-1.3674114247255287,-0.03993812299098092,-0.8921918945608732,-1.281296115895753,-1.024089165309065,-1.2144739168681193,-0.9026721097932604,1.1505680716116484,0.7039649189382161,0.06960482739181532,-0.4175437879893208,-0.4995455635379352,0.13528510836752677,-1.0684352852012504,0.010241857055701171,0.14128448255416332,1.2230686374002508,-1.1709546253462502,0.17560870322436398,-0.9015912450973846,-1.2807602671344096,0.3295676236939289,0.5555934420948023,-0.7097373216087884,-1.1822311162846855,0.42466946983811166,0.12458341451355469,0.6121182385930871,-0.6588487090114498,0.5454290679111581,0.4581290379770236,-0.07140058417818594,0.3711747030228779,0.24914321065760603,-0.22846498243994123,0.8337410182472496,-0.32292887143371557,2.673840957394648,0.43469838362776847,0.7631379832187996,-0.18273561015262643,1.3693627920376443,-0.11526073185112451,-0.3610261522114268,0.9980449760556048,-1.0169169551943107,-1.4895500239179778,0.1143865137350457,1.466952042065247,0.4373847968987162,0.038357897858150726,1.2750422985504677,-0.8665811160110376,0.3272544276064797,-0.055198012182445105,0.045906643553227315
APH,-0.09226028638881935,-0.3711780483888444,0.5576123682698193,-0.07372107806715862,-0.41546845516102515,-0.8560402001554919,0.7279760204924819,0.6894082895824455,-0.446707801319969,0.48021151442976406,0.06097429789116597,0.38361388500364607,0.8380774119381651,-0.4731330869230633,-0.5177850121879394,-0.0022380232219599153,-0.9476295329209921,-0.09138779819492614,0.35083496480206844,0.03085710324255905,0.2552051626808371,0.9556464072194019,0.5001069416706068,0.5647732451244383,0.8172828207777589,0.5645818887236088,-0.29694958761417406,0.12954219157357955,0.4259728233181928,0.4896673115833111,0.2575910643675937,-0.3277445275913304,0.2494934503363348,-1.1723254923907478,0.382669671859088,0.7457099424768701,-0.4098496834624575,0.21372924242661198,-0.3506462471161201,-0.47008841514734123,0.11977721408514229,0.30231667318359795,0.10946300996429627,0.15105863094983688,-0.16881064651402442,-0.09955561811383074,-0.3848938526028138,1.1575088090549024,-0.21910740621209301,-0.4913318619462079,-0.20328150293031783,-0.08583760749797054,-0.036637355943019013,0.48900173616392145,0.6488126968869441,-0.4764722542976395,-0.78337412371205,0.037702518166112,-0.07199577762748552,-0.05499113322209432,0.101667440627094,-0.11181858687361743,0.23859284436995615,0.06121069275334181,0.07167703541008899,0.18264961406312694,-0.5342751058433983,-0.5454529440159361,0.10977131524661163,-0.06963168394192754,-0.5392830154512643,-0.13360741120446737,0.4326118580776319,1.3544584651503835,-1.2077987576149647,-0.9517672028038103,0.26471258977506273,0.15883849202075748,0.08124238287101238,-0.04508289229418505,-0.08353629503351023
APTV,0.6479320362362574,0.23183590832605186,1.5764784729087136,-0.38092972750566284,-0.972626473393497,-0.9283473794722363,1.5964291523746235,2.2485252029771505,-0.34180176140260216,1.2613072375144445,-0.17301146868088915,1.2858914228256448,-0.12332952477417772,-0.3269381331413282,-0.4781151603245546,0.353831187160688,-0.6800193899738254,-0.498059726936238,-0.9288106886844385,0.19294341603218046,1.2555739415417426,0.6807643616220989,0.3372106637507938,2.5002653743286447,-1.1546300159087723,1.0505836182904584,-0.6161454585273156,-0.129259766595133,-1.1613860960933347,0.3737248872724867,-0.11477826899348592,-0.1840411139017214,0.11790928546786465,0.5956009609706844,-1.5998893921569732,-0.10277119294284151,0.25220294730578224,-1.6101346968122427,-0.31679947932744273,-0.672554121269818,1.2123388457632638,1.683591266827605,-0.03484272721383979,0.09395333174320737,0.172034139705975,-2.4251265896582885,0.20318449506049838,0.40791124946121515,1.3607481493946139,0.19569204060359663,-0.776628886413302,1.7526297879039956,-0.9477009912785023,-0.7808038531247201,0.2832366968244092,-2.2436962491590253,0.13267550821307456,-0.32272171571667574,-0.9533088926445302,1.4388975608727468,-0.025705140840051075,2.306179148730353,0.7081755944377679,0.7876176787806526,-0.5770751842001222,-0.6893867951333639,2.462633363425019,2.0946127729611637,2.311900549300616,1.4459976558833791,1.3542669796346611,3.1585757621860804,1.434421385362016,-0.9310857099089022,-3.483827177344686,-1.9991771552435693,-2.3187916416523997,0.38689454003696006,-0.4747481843780718,-0.025484847510681204,0.01594321126203369
ARE,-0.6112759590520224,-0.5576319339323629,-0.7201281561010053,-0.5862210449968983,0.9977481068781201,1.1818678284242554,-0.3270086816046029,-0.3656762604836353,-0.839188799323382,0.3165008962875471,-1.122249309645474,-1.0484150287678757,-0.0429860856931826,-0.10212958053024392,-0.3015363389682987,-0.33128301490355466,-0.33065911736720305,0.6893191622492495,0.6117320359256682,-0.5971052567801742,0.8962521586803291,-0.5764306070523353,-0.11136534103103628,0.3945498080830778,0.4496323516103841,0.8952526065501644,-1.1906619152642957,-0.358011912335711,0.39967282829096185,-0.07751155687811358,0.2456316119687315,-0.36489327322881654,0.42820799842483176,-0.5672626783151365,-0.8844376251117154,0.6890066564322364,-0.4773021888541242,-0.4848862824468865,-0.6006238025316211,-0.3836259926503563,0.7013545219615903,-0.38951562427509195,-0.3926310199751588,-0.8336559026072637,1.2571662149692482,0.49563137090060255,0.18223119369738344,-0.22543585415097808,0.31821947072848505,0.6696032872434767,0.6161501545767095,1.586024118078172,0.11411978235348434,0.18566888626991318,0.7119806985347533,0.49987714843931386,-0.6816634845048135,-6.556509570910111e-05,0.31126172629245846,0.5361946398453383,-1.1924018646968362,0.3612444910372231,0.29842651695518885,-0.21636379117502635,-0.09008092829601713,0.748955054667021,-1.0234122486580186,0.3843887862512588,-0.8706574018362944,0.3818492049512268,-0.32086797660438615,0.10811112461517856,-0.3431664255124699,0.1086505976767199,-0.29006375663336914,-0.24066658015963027,0.05883398573439968,0.41521452377857065,0.5407816820450352,-0.015369727622421149,0.22334497989209465
ATO,-0.5883234349619267,-0.22182579341404726,-1.7372699037182564,-0.21276471181380036,1.0887687943392006,0.5786428490566332,-0.8311303896416705,-0.45372908776954685,-0.042015611249012076,0.3187333758179145,-0.6282966111773483,0.883586972006668,0.5632179975410245,0.4446255191174137,0.617361657188713,0.6134393407964562,-0.1484103444919818,-0.17402744174235604,0.09260301427356729,-0.20551675799137512,-0.19077867768094756,0.17515825803013954,0.22664400061517814,-1.2573376347015133,-0.3739644112884206,0.2612263460423663,-0.02924834756051961,1.0249164610644543,0.15521098211445772,-1.2242688463730298,0.3341286739507754,0.9322525859020551,-0.5069158037213578,-0.831108968446919,0.3025516728359949,0.1197887207852991,1.1473604924347898,-0.48140783408840815,0.27807905121209353,-0.25084456424095436,-0.5010636341954204,-0.10758886583442526,-0.19110146912291598,0.038450514199297146,-0.9669318624557517,-0.5888569299674138,0.19195909749834913,0.9463909592373255,0.2802030940467747,-0.6895314116674354,0.18670219982922104,-0.4747968302450439,0.2727230964023733,1.8383179802887293,-0.023940519349313075,0.05134968788070264,0.9596679024761163,0.48144001378064677,0.303134148554375,-0.5406539441516953,0.023075587925307634,-0.21036337981814898,-0.15961480583866458,0.03356965056901169,-0.46682459717876706,0.13204303975992526,-0.23885353227026557,1.346847800487233,-0.18948295710984214,-2.0507757925806382,0.674357759235257,-0.269205522753116,0.45807207318627235,-0.18802401188142387,0.5929518317381243,-0.584700530576556,-0.9584950494467939,-0.058897070894162074,0.4929048775021968,-0.026658923926282815,-0.009077571983642412
ATVI,-1.9999938646723374,-1.2970024807141585,0.9754856463401258,0.6893451188103193,0.907575190794314,-1.0494971287402823,-0.6038953375726286,0.8793910501192068,0.45434243487619924,1.2377630031286189,0.20412172458553177,0.41927003932849477,-1.1608569722354842,0.974023303509063,-0.45369544161068254,-0.029649675200893507,0.5378057785839782,0.9967339830926301,-0.7899651066828558,0.107748105982455,-0.21954619758606142,0.23273519396782955,0.19321894232863654,0.264027625438124,-0.005563825719501206,-0.968319749197395,1.1493817565459064,0.16179819588376218,-1.0058809165288232,0.2572142539821994,0.015668520580225144,0.29073096206394655,0.3082973358154253,0.395746078735634,-0.5106567526808566,0.3261481282232515,-0.38025732666199896,-1.9397436647350437,0.5827444419675041,1.0019619302211888,-0.8716079681747375,0.6684299114234321,1.3060253884155837,-1.2405364365529088,-0.7275922741020044,0.9871521645422345,-0.2155556315478748,0.46753589975005283,0.3583587755304932,0.359130362550309,-1.4099347865809992,0.890760088144196,0.39131231784797915,-0.6288868617813477,0.748865483864728,-1.022876088435542,-0.3827921639085116,1.2636015120090547,1.3208295858988364,-0.5188059798766027,-0.682130115008582,-0.6614194593401704,-1.1158386686636157,-0.34072225943116435,-0.8042473522923407,1.7907901288094414,-0.10661370374861004,-0.6719397356989363,-1.1615251548763315,-1.0346418726640427,-0.17754029986063527,-0.4184672415086679,-1.7103693272647766,-0.10013838009615154,0.868509638975233,1.5548473378732746,-1.00096015129384,0.9238876650857165,-0.31603076429305205,-0.04147034947694932,-0.13780302056279092
AVB,0.008307781757194276,0.465630514089419,-1.1405623795066269,-0.7687155954152742,1.9329727047028813,-0.06120601992781741,0.20792063553022874,-0.9730430640302977,-2.0710613699292777,0.5249049342777311,-0.7821730606177086,0.6845480567106824,0.15611566884317335,-0.011473605511511598,-0.42188126008569515,0.010078316924625201,1.1660449594047757,0.24361499907521963,-0.2765913465265775,-1.316902989891101,0.19015892457410333,-1.6435417589472432,-0.1664078811298728,-0.24692069278106968,-0.06138491215000439,0.9492217822731392,-1.585539061544389,-1.2210721295624887,-1.0235279016974541,0.01666808545165367,0.9785328221268192,0.07798151696864397,-0.70189048983495,-0.12783978551084432,0.8179405322318674,0.7528389034698492,-0.5775769587139824,-1.6538356613328995,-0.3578779426491174,0.47673990724107285,0.18768503907845815,0.43010529374491185,0.3475011635208834,-0.6863986162376666,0.40316667269637757,-0.19526331597791421,0.18831711964333092,0.5715400166206722,0.13784780402112448,-0.1622212707408416,-0.16231568483356934,0.08035785335237883,0.25921100104313666,-1.0153674438733982,-0.01344305761251344,-0.12226068243762551,-0.09945666082138449,0.1176155062707629,0.13307581184492198,-0.08259931883402809,-0.11190241196380504,0.2885704577470219,-0.5455333456818565,0.16566841797836226,-0.5114487340175172,0.46031441309712473,0.04372995994879707,-0.9535571742601013,0.13220924442877946,-1.0050324356809948,-0.14363121862339287,-0.16903937483756332,-0.20339706989082465,0.04225052238278653,-0.019646323070543984,-0.6037046260343462,0.576133686490847,0.6332177937382324,-0.3495619994703543,-0.040115645920485915,-0.1296146101418984
AVGO,-0.3538075522104291,-1.2094700506521274,1.2560490990206257,0.48566277192906426,0.09137235226564057,-1.2468875656084561,0.3636634617731837,0.308141713718843,-0.14079692875904673,0.6999102491916429,-0.4876329613004496,-0.7027133839925084,0.9139738008960056,-0.41463233585996173,0.5428537815367855,1.3721946328792742,-0.2766093553922553,0.6489344415729753,0.09550944488911337,0.08338343172699227,-0.9050075304692964,0.26425689747161857,0.9576307646493243,-0.13057020708347752,-0.5323118070141355,-0.10041972472998181,1.0534586596387836,-0.6092769662428474,0.5544877733882001,0.16494733166073497,0.19461547338621357,0.36245755356993825,0.34557034776209783,1.335348407723875,-0.2698779601403343,0.6671184310911361,-0.6553224071388739,-0.07262823129736906,-0.5975878491193277,0.04823154056787492,0.5078971916495575,-0.018467435164971638,0.29120098574359005,0.4911399346623172,0.07911288060029975,-0.5062612445092313,0.24455430866225253,0.25979246754872276,-0.9008728593594363,0.2675730092614844,0.343000985288114,-0.4846498835416054,-0.918402073544876,-0.6200413837255949,-0.18924360898273793,-0.18642502209829345,0.7653451236021902,-0.05101792282655982,0.1632989428254688,-0.013133145670230483,0.6836945864484626,-0.28828297152227417,0.15366884966997088,-0.5610479869959314,0.27000502606500243,-0.023807365949045457,-0.21666959980297226,-0.4644456588952387,0.43113153779595736,0.3981710361282178,-0.13185041050467955,-0.42641256209756,-0.8252843955611121,-0.020166657336391836,0.8746678623637932,0.1722097660748297,0.3056373971229804,-0.7308884543761005,0.7163301252489609,-0.03885125593445341,-0.08765897176836848
AVY,0.4096590063116672,-0.17378646051558383,-0.9291343700299477,-0.18439969036323006,-1.0481045172730954,0.5334109956788399,0.04095469326750003,-1.4494485362267964,0.48834543950793374,-0.8002287908890513,-0.38918422397534924,-0.5161879137035086,0.9611758857878373,-0.42676064571971967,-0.3648749561636722,-0.34058136016883667,-1.3400606119567304,-0.6033568113806014,-1.048120350260574,-0.4731957446573035,0.10707591465493606,-1.3007984175257732,0.4986306620104899,-0.5875227320039119,-0.3916020150534428,-0.3930808571316231,-0.30011021048753805,-0.7175868224209341,-0.7584557821743978,-1.0496464421225036,-1.2466461712717085,0.2322693446670149,1.0232773939902584,-0.7875036986781396,-0.33709739450644083,0.12242468719958159,0.5704960129045649,0.010599382148284113,-0.8004308481260162,-0.9825409560663515,-0.03273558774266992,-0.05448251280280223,-0.9598025417089534,1.2824420428424186,-0.44209772417150767,0.21314278318085095,-0.14030479979779192,-0.24022740120661687,0.7967055711572177,1.0410059362199824,1.367502600491207,0.7965999603612626,0.33960579943668107,0.036972875614114775,0.31469273960597866,-0.20094860041994916,0.13199045608045518,0.6482966434443262,-0.38154205865290797,0.5541114726918303,-0.7267214650149454,-1.097726721765637,0.016866854015651203,1.1217543778584491,-0.5619929545096642,2.1824609841344738,0.5276278896345669,-0.4538970478441615,0.8585873582742299,-0.05086241758749347,-0.2271482532507923,0.040657396392577295,-1.1086796914389423,0.676803005966064,-0.042243092324141356,1.126090629495416,0.1968244950608041,1.4011544682518822,0.04435370741098313,-0.048785748681851676,-0.11174588142092433
AWK,-0.8541310604523326,-0.8465765388336608,-1.2221848594432276,-0.4713371415138105,1.3172864317224908,0.24778971748618023,-0.0008023709180811791,-0.8144464006172226,-1.0033449494465443,-0.17811854874235064,-0.8178242953091471,0.7804364353993174,-0.2979352485045153,1.529753817082366,0.3540119529992159,1.0428863703149565,-0.3943685300612518,0.4151543472521861,0.22455357496187292,-0.3635344239093182,-0.41105984972841614,0.32003835653919205,-0.18141885863493895,-0.7234870783453653,0.005450275860676934,-0.4814468355968825,0.28174194975668676,0.7619707571049273,0.775226245145186,-0.6529277764994469,-1.0203178506939738,0.291064890635105,0.4957849920778507,0.3788960598322542,0.16110264826634516,-0.19499418178091346,0.8291184134569426,-0.39998949693859587,0.321272291207806,0.015107708925925717,-1.0150000590012855,-0.3825651208617112,0.6123127463409078,-0.41809254998867923,-0.48000693842931336,0.029386003433867918,0.9165030963120879,0.047429627532256546,0.2863321457724063,0.3183033147799613,-0.33116945760352745,-0.11196463067676653,-0.12672558138546652,0.5138618459541379,-0.6589499307496375,-0.41956936896027663,-0.8203540359746333,-0.527424537216334,0.6125828798513959,0.33995143280109874,0.9161681027380355,0.2645068920761897,0.015292962352577589,-0.4541370387733917,-0.6771580393130814,0.22718396721556788,0.5456237769736614,0.9973926057513558,-0.13853756493836547,0.05086742978815143,-0.13130561339692928,1.2408361895944338,-0.08995420831304787,0.28459955117167784,-0.11189024387221187,0.03644504777229463,-0.6498652793674525,0.24439043450900627,-0.2869471051730773,-0.06440999636639623,-0.1392114119703714
AXP,1.306514044103396,1.0411485498158062,-0.06441725126696843,-0.3891538750299306,0.47540022827506606,0.03487880449609877,0.7816786580110553,-1.534475586050684,1.2223937580878281,-0.5762681069816677,-0.47616187726952935,0.524743547177643,0.43049436164726584,-1.4811239223400623,0.9039141853823349,-0.6221580458043577,0.39131101870602286,0.6700962188157211,0.7706329167172814,-0.3396011904760575,0.04456419372331621,-0.24549301825528325,-0.39789185014642175,0.2779255358172092,-0.19562762288717866,-0.8818768319753051,0.4903719531798224,0.9874889337605673,0.10401329755983373,0.06599225210160205,-0.06864685145481049,-0.7530863247834845,-0.036569722097826704,-0.6887508068743297,-0.7804881919371403,-1.2737442781147532,-0.44843817154815047,0.04687659419927962,1.1138044152662403,0.14147686686513095,-0.436320453319717,-0.21685529316235813,-0.03684592610380765,-0.20275206432924012,0.4609162062066141,0.14021772685239142,-0.781514245277429,-1.0466543485802797,0.19815601649344072,0.21403478532653172,-1.0772073581237898,-0.4376417061867313,0.051427507432927476,0.301962112506696,-0.5609292489832746,-1.3459031769248793,-1.6199831720774174,1.428919361436846,0.12469381861401803,0.5352701922443813,-1.1129720010258348,-2.0352450072034505,-0.483056570387163,-0.969613039943296,0.20679334807788474,-1.0984655321992611,0.2096216444269264,0.4380537548386378,-0.2464007835790831,-0.8571011169087658,-0.22048191357312705,-0.344758137332309,0.6871807663964137,0.2989692306877951,-0.3743253703997548,0.004514284469748175,0.9049187908061402,-0.1666646182423469,-0.5299940534197886,-0.056913970020632074,-0.17026055846840019
BAC,0.9497825644690213,1.0421223752947653,-0.641706339620742,0.47321779298137767,-0.5598215709894864,-1.015287791287735,0.31147386073085187,-0.5227561767686186,1.3176379111561924,-1.3097172066791425,-1.3997299018354916,-0.8082802246404216,-1.1167681734057822,-0.3687375095641907,0.25323552141520106,0.24156173918023996,0.5062790916587669,-0.03207660744452866,0.06641646641383635,0.14217706915339814,0.4976070845819182,-0.5808596906844686,-0.5868325426055286,-0.5021467950717352,1.6072334310890972,-0.39571054826166996,-0.00617814657870935,-0.11971980097010701,-0.40308514449512833,0.045335318266575234,0.11065118485430499,0.8022946332655324,0.8149956873469933,0.1040412339158709,-0.40352708160399664,0.09831580426131897,0.4071121283548598,0.6035554570994662,0.4946985762274216,-0.047098296374593396,0.20239768221424223,0.08192516082453866,-0.9759199133707662,-0.17850425328181282,0.009397432831052231,-0.09643617274461651,-0.45610169068770634,0.6670060098602902,-0.29732092674558064,0.8699878103473818,-0.39212850807280725,-0.26312173523700755,-0.42006253567786134,0.13313505317481839,-0.28835113071508245,-0.011855794026578713,-0.4527267606206365,0.6611201247846353,-0.588583033253563,0.06395266349018383,-0.7584348814555428,-0.39021566643991573,-0.5906915396270352,-0.07070821916161478,-0.3307673078571168,0.7051471613120831,1.0635734273793889,0.48402158793247857,-0.6127835793164073,-0.3368361003170019,-0.010121117073003364,-0.6667780955212148,0.11435297004527807,-0.5677614646763732,0.12057820116059646,0.8394397255988462,0.4211315177178266,-0.024000609637574406,0.4683123545226993,-0.0322583652929982,-0.13168733711909233
BAX,-1.2051772810521324,-0.2665694803710844,-0.7175720847380711,0.3531178404974611,0.7475671290171647,-0.1349618629222026,0.5209645433072396,0.5307586016227704,0.6958507080653228,-0.5411806362497665,0.8685699946569901,-0.2290838216837489,-0.3014416617107974,0.05389599235977861,-0.3376500518293082,-0.008274965686292771,-0.12402015789037148,-0.42313563860713843,-0.24492393693798317,0.10218337724286411,0.9503794750341332,0.516816010127117,0.5182372738026073,-0.2008423524275606,-0.0822318085281284,-0.008394538210296286,0.3074719736444904,-0.08577722147161569,-0.4638745246437677,-0.4395786737596996,0.05043816579599071,0.36841214633468006,0.7955664636472957,-0.14155440635283917,-0.8760001517318158,0.1810848834549102,-0.2946957371349585,-0.9341205055828462,0.5862301656674808,0.4785080939873543,-0.30261328822182976,1.3171514114019593,0.7704672869597957,-0.5099180104798674,0.5117713842069459,-0.9575121561693795,-1.0639240043208331,0.014566675736078788,0.27679731305411814,-0.9078192293741911,0.9159669410949767,0.9779897237039089,0.4589619747055949,-0.8673974332353802,-0.7151841427667922,0.8962537227573718,-1.518109366571945,-0.41765467790475813,0.5759646776469919,0.6454259528390376,-1.0903663065443032,0.8984430672196091,-1.5642933943958333,0.6190916934525801,0.5338579030237169,-0.03133049223069512,-0.8033307799354581,-0.2172313978238943,0.4790633002170488,0.4009671861209829,0.7973143659377679,0.7237137861087314,-0.29559725067313153,-0.6466962673021359,-0.8094407000203764,-1.6273404308465957,-0.5526754903970393,-0.48975310404574113,0.9708884490007039,-0.05321111363296545,0.8264326061904302
BBY,-0.013499694077978509,-0.6192199535685984,0.10025565870159349,-0.6111944161427078,-1.8524552925520996,1.1819994770001638,-0.698059928103815,0.09503171631296511,-1.483310779652072,0.8282582045166205,-1.4094310000431478,0.6519425051638005,-0.1588804903471162,0.24519215161037283,0.7270103152691392,-0.5902956393171127,1.642925967550188,-0.29827009223031226,-0.10742551128129027,1.3474720243232645,0.4504851612723388,-0.004438570555277462,1.1529247368135291,0.8075085102735464,0.33689530968155496,-0.3340229653743084,0.23541113660650234,-0.7282293178750486,-0.6782926352660649,-0.5846236460728843,0.07342411564281612,-0.5001898864946959,-1.3341931167281802,-0.05339819589094448,1.674640385456978,0.38922307510753695,-0.2686844850480556,0.2759117146789679,-2.707007474908618,1.8488954339189962,0.5659153993703006,-0.2986287125586518,0.42494205985243766,2.0320363263725527,-0.986970413507597,-0.6475494999789927,-0.6189348546163284,1.8320352941704563,0.29530250556838167,-1.24099552273673,-0.07497682647411187,-1.6539524537809445,-2.5946243395788584,0.39564170327399945,-0.23620851086586314,0.7562807337844597,-0.31569842000978454,-3.0298897466088413,-0.6548818996126774,0.05654876225217706,-0.22707977906157747,0.8235553484521461,-0.0740899823817008,-0.221189640399058,-0.1025860038173532,-1.7317236026473697,1.4860047261030094,-2.574214993325879,0.552408503267585,-0.034186478097415436,1.4649580025361335,0.8494056288802028,-0.9845839405605539,-0.5972231153112172,-0.663619754208876,-2.036447742102741,-0.6577286321640218,-0.8984452316220423,0.25417464846843224,-0.06260372495777836,-0.0010827717249547982
BDX,-1.4797481067107316,-0.37892432429632605,-0.5400580586932704,0.6383319850116648,0.5760648208720323,0.3212296501522235,0.9606143562563987,0.691786703008967,-0.16667526312451078,-0.7717609696868587,1.039543842181672,0.6183590214993778,-0.5594174064174919,-0.015075626463366127,0.21061309575930473,0.6618791283247876,-0.6421720147472829,-2.1773002906554493,-0.24379449357982802,-0.48431206262517495,0.7728785771627811,0.6881084452868359,0.4917507003807945,0.4635695120095783,-0.6874234886455731,1.0135821357460273,0.3183557940745906,0.12459869105560369,-0.48988032369271417,0.8511695315528469,0.220725899507948,-1.597264828438256,0.12268176568627234,1.4693929203897849,-1.1143800660276801,-0.9192457530426359,0.20882477136403868,-0.7817734454755201,-0.12542310742849164,0.39303374283661213,-0.9942648842372016,0.21405815205970904,0.24115824128419455,-0.236510890460289,0.06388393104619024,-0.10539893938369808,-0.7526990181651075,0.22711095684663885,-0.6594072059501304,-0.2734924052605942,0.04420942029652203,-0.8557896813961597,0.5912155043379363,-0.038388572596757424,-0.6396521832792126,0.5424776506116785,0.510259460244096,-1.600878071348941,-0.31464037184779103,1.7673249759888332,0.3036250447056174,-1.00861311891189,-1.3539412680602272,0.8105316386830549,-0.786720489995303,1.3310638098725098,1.1958573746489176,-0.8605083827231069,0.4853555446944374,1.028638356641462,-0.6652323343913248,-0.5904926949042136,-0.534532144995392,-0.12238502993306431,-1.3785582479080796,0.36739066537322507,-0.9134461745455783,0.4838583567578621,1.072397919163552,-0.0716350820008677,-0.1409766464839157
BEN,0.6825707889197967,0.44357853993759455,-0.9976822137103455,0.8235668707377038,-1.0561166534810849,-1.3237552565242743,-0.6352403201248128,0.038913897296228406,-0.5732872202995447,-0.4081960157500834,0.5900835810808075,-0.8825627950650662,-0.5519306628374817,-0.16135546183778832,0.27053405261766234,-0.0547146719630892,0.9542144181097384,0.6230051535639194,0.19598023477547147,1.0508361571414682,-0.35027621371590534,-0.6217537919666232,-0.8923605747354294,-0.8891955697636513,-0.9095400939851662,0.9515371577190208,-0.016890736639253164,1.0493401538900082,-0.449227580993114,-1.0001723737180106,-0.8720100778286107,-1.7807686720523157,-1.3110654295992414,1.5441348297068658,-1.1995289393452493,-1.177285532801609,-0.2703480496087597,1.0109305103901671,-1.7666193988959928,-0.6159123584605976,0.6597442940319572,-0.2688005493368366,1.3377696089126996,-1.2546137347125923,0.463089356598261,0.28844658849607985,-0.08488402099705994,-0.030679388868135177,-0.1509879473953463,-1.4148417750804938,-1.5407690133587428,-0.08728354365484829,1.544850900700362,-0.27111637365411667,1.8321751836037476,3.391365225604441,0.15750509069239155,1.3887678372434997,2.766381681174845,0.20526602542161035,1.6018065361386375,0.9745012583201026,1.3776745620361805,0.5893940277128623,1.7905352464525757,0.6426015936262808,-2.4441110721456942,1.4123966603066467,0.2949529832609636,-0.8037161512635148,1.7427926838635521,-0.6282012324808504,2.345607257449707,0.7599573245526292,-0.549083609219929,0.18489508312046526,-0.28900823908532786,0.526927096090352,-0.10472729788316042,-0.046527909421079344,0.004748219251843266
